group,function,value,sample_time_nanos,iteration_count
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",20919565.0,11
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",23323475.0,12
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",25433060.0,13
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",24263185.0,14
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",27481909.0,15
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",30426132.0,16
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",31938723.0,17
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",30717836.0,18
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",34613655.0,19
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",36831629.0,20
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",38650678.0,21
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",40701537.0,22
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",40584500.0,23
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",43255222.0,24
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",44656102.0,25
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",45535319.0,26
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",51434725.0,27
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",46933901.0,28
cofactor,naive,"GroupProjective { x: Fp2 { c0: Fp384(BigInteger384([14047261555964428695, 4132920371092365395, 11951788387795597625, 12478024847565651096, 15322565358038243885, 96243495692006592])), c1: Fp384(BigInteger384([12037963485519085176, 14882123724602306081, 11309660368239128332, 17339271485022745376, 5183170635466239350, 91768776581385664])) }, y: Fp2 { c0: Fp384(BigInteger384([13563319206038887640, 14041667786213838897, 10853034652245453679, 2709443186366958510, 10497525572510506337, 73211529143723252])), c1: Fp384(BigInteger384([15115046377777487558, 5281981138275825690, 16275399440022273747, 9346870925843016847, 1695430124819918706, 74838556077447901])) }, z: Fp2 { c0: Fp384(BigInteger384([11089841269488722384, 1360493119907690188, 12769638104394311240, 16146920834379116615, 6227870061749767155, 114873850918873757])), c1: Fp384(BigInteger384([16568321142730984179, 17767127194848903942, 9887697299362159268, 6508839347750926795, 30724723936292843, 58133098895532181])) }, _params: PhantomData }",51279044.0,29
